satisfaction,evaluation,averageMonthlyHours,yearsAtCompany,turnover
66,91,284,4,0
53,81,291,2,0
52,98,284,2,0
100,88,277,4,0
73,67,258,3,0
65,67,272,2,0
50,95,264,3,0
94,59,264,2,0
48,86,274,4,0
67,87,264,2,0
73,94,258,3,0
63,71,286,2,0
84,84,263,3,0
20,94,275,5,0
76,57,286,3,0
55,54,286,2,0
80,55,265,2,0
64,91,269,3,0
59,97,260,6,0
92,98,269,3,0
75,76,274,2,0
69,74,248,2,0
82,93,273,3,0
88,85,241,3,0
89,91,276,2,0
100,79,264,5,0
66,91,274,2,0
76,92,274,2,0
80,62,275,4,0
58,86,269,2,0
73,93,281,3,0
100,73,280,3,0
18,90,276,4,0
47,46,283,2,0
92,64,262,4,0
51,50,273,3,0
81,62,287,4,0
52,57,266,3,0
95,96,287,3,0
93,64,258,3,0
98,67,276,6,0
79,79,261,2,0
99,73,251,4,0
64,90,279,3,0
54,44,261,2,0
79,59,272,2,0
55,98,291,2,0
18,81,279,4,0
56,81,277,3,0
92,67,273,2,0
99,75,289,2,0
77,85,269,2,0
49,52,292,2,0
98,58,269,3,0
18,54,274,5,0
80,82,263,4,0
81,77,283,2,0
13,61,279,5,0
58,97,286,4,0
75,63,279,3,0
80,94,276,4,0
78,60,289,2,0
92,60,268,3,0
85,98,286,3,0
52,63,261,3,0
95,84,290,3,0
81,92,277,3,0
16,82,283,4,0
91,74,288,2,0
62,51,291,3,0
24,42,263,5,0
88,51,281,3,0
94,73,261,3,0
76,79,292,4,0
49,67,281,2,0
93,90,260,4,0
92,66,273,3,0
19,94,275,5,0
66,76,262,3,0
16,94,267,6,0
83,99,276,3,0
69,53,271,3,0
82,53,263,3,0
88,72,269,2,0
31,42,289,4,0
83,49,267,2,0
94,52,278,3,0
65,79,286,3,0
60,60,285,3,0
52,43,274,3,0
66,89,283,4,0
87,87,272,3,0
20,99,287,3,0
63,91,277,3,0
69,98,275,3,0
48,61,278,3,0
80,80,276,4,0
89,74,278,6,0
67,63,262,3,0
37,86,279,3,0
93,61,279,3,0
69,52,285,3,0
16,61,274,6,0
81,55,263,2,0
97,63,280,2,0
77,59,306,2,0
75,78,269,3,0
88,82,300,3,0
43,51,283,4,0
99,99,272,4,0
59,65,276,3,0
89,71,276,3,0
54,73,277,3,0
32,86,281,4,0
17,55,279,6,0
78,55,276,3,0
73,68,273,5,0
65,76,271,5,0
80,71,279,4,0
61,86,269,3,0
67,49,270,3,0
63,57,282,3,0
51,58,279,2,0
82,59,292,3,0
79,67,274,2,0
49,60,266,5,0
70,59,281,3,0
13,50,269,5,0
83,52,271,3,0
83,91,275,3,0
19,83,284,4,0
80,81,268,2,0
49,67,280,8,0
92,99,283,8,0
81,55,257,8,0
62,91,279,8,0
21,70,281,8,0
95,74,273,6,0
51,80,275,6,0
52,89,267,6,0
64,56,286,6,0
62,79,267,6,0
73,88,264,4,0
32,86,284,5,0
78,96,280,3,0
65,91,296,2,0
56,92,286,3,0
96,89,273,4,0
79,82,272,3,0
66,58,286,3,0
67,68,267,3,0
86,82,258,2,0
57,72,253,2,0
86,87,260,2,0
52,59,284,2,0
73,61,271,2,0
78,63,263,3,0
95,63,288,2,0
75,61,293,3,0
83,52,269,2,0
48,100,273,3,0
30,58,275,4,0
72,85,281,4,0
61,52,281,3,0
31,87,250,3,0
62,81,265,2,0
48,49,281,3,0
97,89,278,2,0
61,83,288,2,0
93,99,271,3,0
89,39,277,2,0
95,90,293,3,0
36,44,269,3,0
29,39,290,6,0
65,83,262,2,0
72,54,273,2,0
51,56,282,2,0
54,53,266,2,0
66,58,264,2,0
59,54,263,2,0
45,48,269,2,0
15,91,261,3,0
95,53,268,3,0
49,59,273,3,0
68,97,270,2,0
70,76,271,2,0
90,73,282,4,0
94,95,280,3,0
80,86,293,3,0
59,53,263,3,0
43,96,274,6,0
70,54,290,3,0
51,62,263,3,0
12,49,280,5,0
14,56,283,4,0
86,91,256,3,0
97,50,281,3,0
100,86,244,3,0
49,63,275,3,0
90,93,267,3,0
82,89,269,2,0
59,48,253,3,0
97,57,291,2,0
69,88,286,10,0
73,84,273,8,0
48,74,277,8,0
94,49,280,8,0
74,73,284,8,0
65,63,286,8,0
93,94,273,6,0
57,67,255,6,0
90,49,291,6,0
55,86,279,6,0
59,73,282,6,0
72,98,281,3,0
87,52,267,3,0
86,82,282,2,0
61,50,280,3,0
45,63,296,5,0
51,63,250,2,0
87,92,290,3,0
29,38,252,5,0
57,64,291,3,0
69,83,294,3,0
61,90,264,3,0
96,85,287,3,0
16,61,276,2,0
96,82,289,3,0
77,81,269,3,0
85,87,277,5,0
37,49,260,3,0
68,65,280,3,0
87,60,270,2,0
95,80,281,2,0
84,63,282,3,0
44,51,300,4,0
94,73,277,2,0
85,94,281,4,0
75,51,266,2,0
76,67,269,3,0
13,97,262,6,0
60,79,280,3,0
45,55,279,2,0
49,100,277,4,0
19,36,264,5,0
68,89,278,5,0
53,91,296,3,0
100,77,271,3,0
99,86,278,2,0
29,75,258,10,0
54,83,277,8,0
25,90,275,8,0
71,76,253,8,0
96,84,275,8,0
80,90,273,8,0
82,87,267,6,0
19,97,271,6,0
43,74,293,6,0
62,84,286,6,0
75,85,263,6,0
56,48,298,2,0
88,91,271,4,0
63,57,291,3,0
75,93,278,2,0
74,100,276,4,0
55,68,282,3,0
87,55,256,3,0
13,90,281,6,0
33,64,285,3,0
89,97,280,2,0
56,94,283,3,0
95,61,284,2,0
57,59,276,2,0
72,53,284,3,0
28,44,283,2,0
54,61,267,5,0
54,95,287,3,0
99,80,256,2,0
37,69,262,3,0
77,87,257,4,0
70,88,260,2,0
80,74,263,3,0
52,63,281,3,0
69,55,296,2,0
60,62,281,3,0
74,64,286,2,0
69,82,281,3,0
78,89,283,3,0
77,75,271,3,0
91,68,268,4,0
54,68,270,5,0
48,77,276,6,0
55,96,266,3,0
17,36,292,2,0
77,83,286,4,0
93,98,256,3,0
65,91,282,5,0
67,52,286,3,0
95,88,276,3,0
61,97,259,4,0
57,39,270,3,0
65,100,299,4,0
85,81,266,3,0
61,96,262,2,0
65,90,297,4,0
92,93,282,2,0
37,41,274,3,0
48,77,270,2,0
82,91,292,2,0
84,75,281,3,0
57,46,260,6,0
80,75,281,3,0
49,91,286,4,0
79,82,283,2,0
48,67,260,2,0
28,89,270,6,0
47,56,254,3,0
91,60,276,4,0
75,60,267,10,0
61,89,277,10,0
47,79,276,10,0
22,70,271,10,0
50,48,273,10,0
56,87,286,10,0
84,85,267,10,0
69,72,268,2,0
53,64,265,2,0
17,57,268,3,0
48,71,266,3,0
94,51,261,3,0
77,89,280,7,0
100,72,262,7,0
49,65,277,7,0
93,73,282,7,0
38,43,263,7,0
60,54,259,6,0
50,82,288,6,0
97,55,279,6,0
93,95,290,6,0
50,100,276,8,0
52,84,258,8,0
50,71,273,8,0
55,40,281,8,0
95,84,266,8,0
48,42,284,6,0
51,39,288,6,0
96,48,265,6,0
97,84,264,6,0
97,66,266,6,0
71,54,271,6,0
82,49,278,6,0
57,100,269,10,0
48,93,272,10,0
71,64,277,3,0
63,61,264,10,0
99,84,271,10,0
79,83,271,10,0
65,85,280,10,0
70,85,288,2,0
99,94,271,4,0
65,62,286,2,0
92,85,267,2,0
24,50,289,4,0
39,89,256,5,0
82,85,270,2,0
78,89,277,2,0
62,79,277,3,0
60,61,276,2,0
49,57,299,3,0
82,82,268,3,0
48,81,273,2,0
69,56,286,3,0
40,89,277,3,0
72,80,291,3,0
75,84,282,3,0
50,77,273,3,0
78,50,268,4,0
76,45,290,2,0
94,52,268,3,0
24,94,291,4,0
99,66,284,2,0
67,64,260,2,0
76,57,268,4,0
76,77,272,10,0
55,64,276,10,0
74,60,279,10,0
81,85,280,10,0
98,67,274,10,0
98,98,279,10,0
58,91,290,10,0
18,75,278,2,0
57,67,261,2,0
70,62,286,3,0
49,77,272,3,0
70,56,271,3,0
16,93,286,7,0
58,59,260,7,0
66,57,263,7,0
51,55,257,7,0
48,84,270,7,0
56,71,269,6,0
81,62,279,6,0
57,70,269,6,0
66,53,296,6,0
22,91,267,8,0
96,71,268,8,0
87,88,259,8,0
61,42,278,8,0
66,85,282,8,0
90,51,277,6,0
64,67,272,6,0
76,82,280,6,0
97,41,269,6,0
69,76,284,6,0
98,55,278,6,0
18,61,270,6,0
62,91,265,10,0
29,37,268,10,0
87,48,269,3,0
91,64,272,10,0
53,79,276,10,0
69,73,262,10,0
14,58,276,10,0
70,77,270,2,0
77,75,281,6,0
77,76,284,6,0
76,99,258,4,0
66,49,283,3,0
50,95,268,4,0
57,90,280,3,0
97,62,300,2,0
26,99,281,5,0
72,62,258,2,0
83,93,280,2,0
55,40,273,3,0
77,74,291,2,0
24,63,274,5,0
80,96,267,3,0
50,59,269,3,0
66,59,279,3,0
66,77,265,2,0
66,81,263,3,0
96,83,279,4,0
75,94,276,4,0
78,77,259,2,0
57,82,259,2,0
78,68,284,3,0
57,88,273,2,0
84,56,269,2,0
23,94,284,4,0
53,37,286,3,0
82,71,278,3,0
59,64,268,3,0
50,52,277,2,0
100,74,273,3,0
94,61,299,2,0
86,61,275,2,0
73,49,287,2,0
49,94,268,3,0
79,73,260,2,0
83,50,256,3,0
85,67,271,2,0
65,37,264,6,0
94,65,270,2,0
76,81,295,2,0
77,54,277,3,0
77,91,273,3,0
59,64,272,2,0
69,90,307,4,0
51,85,276,2,0
80,67,263,3,0
98,70,288,10,0
69,72,279,10,0
14,76,263,10,0
95,90,285,10,0
53,61,272,10,0
64,52,264,10,0
51,73,286,3,0
36,73,280,2,0
62,97,297,3,0
98,58,285,3,0
53,70,267,3,0
80,95,282,2,0
73,77,267,3,0
82,80,284,3,0
62,75,265,4,0
87,48,277,3,0
43,65,281,2,0
57,60,272,3,0
91,77,277,3,0
75,59,274,4,0
76,80,262,2,0
85,49,272,2,0
56,67,261,2,0
86,84,272,3,0
21,43,294,2,0
94,59,277,2,0
98,74,265,3,0
42,45,280,3,0
98,89,283,2,0
100,93,265,3,0
95,52,282,2,0
95,50,262,3,0
68,53,261,2,0
64,38,268,4,0
24,62,266,6,0
37,72,261,2,0
67,40,275,3,0
86,89,280,4,0
43,38,277,2,0
67,67,291,2,0
92,60,279,3,0
43,46,282,2,0
52,80,268,4,0
16,42,294,3,0
49,60,284,2,0
37,63,259,3,0
98,68,287,3,0
33,97,287,4,0
14,79,276,4,0
54,79,274,3,0
63,48,279,4,0
55,69,272,3,0
84,53,262,4,0
51,97,288,2,0
15,75,287,4,0
97,79,269,3,0
67,69,286,3,0
48,67,272,3,0
69,58,277,3,0
60,62,276,4,0
82,71,286,5,0
86,95,293,3,0
69,59,265,3,0
87,87,277,2,0
17,78,278,6,0
94,51,267,5,0
50,100,295,3,0
16,72,275,3,0
89,99,262,3,0
69,51,287,3,0
50,51,274,3,0
16,46,268,2,0
75,99,267,5,0
64,66,275,2,0
78,43,290,3,0
81,74,268,3,0
55,58,279,2,0
53,53,296,2,0
69,73,275,2,0
80,53,278,3,0
77,98,260,6,0
84,80,276,3,0
64,55,273,2,0
78,57,269,3,0
67,70,264,3,0
81,77,269,2,0
91,82,279,2,0
75,89,278,2,0
78,96,281,4,0
54,52,271,2,0
77,71,277,3,0
89,63,280,3,0
16,98,265,5,0
77,99,283,3,0
69,48,298,4,0
61,81,274,3,0
59,81,288,3,0
58,80,265,3,0
88,67,273,3,0
51,63,262,2,0
31,70,283,3,0
52,52,274,3,0
57,46,291,3,0
50,77,289,2,0
74,63,278,3,0
74,77,285,3,0
82,51,284,2,0
74,71,277,3,0
20,59,277,3,0
63,48,285,3,0
19,80,284,6,0
40,62,273,5,0
71,37,268,5,0
84,73,258,3,0
59,84,286,4,0
57,85,274,3,0
81,61,286,5,0
80,70,268,3,0
49,66,288,3,0
55,64,278,2,0
68,40,287,5,0
55,67,282,2,0
59,62,284,2,0
91,80,276,4,0
48,90,277,3,0
84,66,289,2,0
73,54,266,3,0
28,59,269,3,0
77,65,270,4,0
67,65,269,3,0
50,53,267,3,0
32,47,275,4,0
57,78,280,3,0
51,80,279,3,0
61,60,275,2,0
83,73,272,2,0
87,97,268,3,0
70,63,265,2,0
78,65,279,3,0
71,53,284,2,0
68,99,276,2,0
75,53,274,4,0
70,53,278,7,0
59,94,279,7,0
64,87,273,7,0
61,88,272,7,0
77,49,270,7,0
51,64,260,3,0
49,49,277,7,0
77,75,288,7,0
31,86,281,7,0
54,76,265,3,0
56,66,291,3,0
65,77,295,3,0
49,36,277,3,0
82,79,295,3,0
60,52,286,2,0
64,63,277,6,0
70,68,277,3,0
65,89,260,8,0
69,78,280,8,0
93,74,286,8,0
55,52,265,8,0
75,87,267,8,0
47,43,286,3,0
72,88,261,10,0
59,92,274,10,0
98,49,260,10,0
39,52,267,8,0
93,87,291,8,0
71,97,250,8,0
49,54,274,4,0
63,93,265,3,0
45,64,274,10,0
77,64,271,10,0
77,63,274,7,0
50,92,270,7,0
45,42,291,7,0
81,47,285,7,0
83,67,273,3,0
47,76,276,10,0
25,89,269,10,0
89,55,278,10,0
97,57,275,10,0
60,65,272,10,0
67,72,278,10,0
89,77,283,3,0
60,91,275,3,0
64,79,272,3,0
57,66,291,3,0
56,98,265,3,0
60,90,271,2,0
17,66,264,3,0
74,49,271,3,0
44,41,293,7,0
51,89,262,7,0
86,57,282,7,0
96,48,274,7,0
87,82,264,7,0
58,79,280,3,0
24,56,279,7,0
42,80,261,7,0
65,94,274,7,0
73,92,275,3,0
63,60,273,3,0
95,48,259,3,0
52,83,284,3,0
96,55,261,3,0
66,51,280,2,0
98,44,260,6,0
56,79,266,3,0
97,54,278,8,0
72,92,279,8,0
74,78,288,8,0
20,60,275,8,0
73,56,283,8,0
76,79,275,3,0
65,54,256,10,0
66,50,253,10,0
96,97,289,10,0
57,55,278,8,0
61,82,293,8,0
57,69,262,8,0
59,47,277,4,0
92,68,274,3,0
79,56,277,10,0
95,66,268,10,0
24,81,269,7,0
49,52,274,7,0
49,68,272,7,0
97,51,283,7,0
55,78,289,3,0
76,56,276,10,0
53,99,264,10,0
51,86,263,10,0
57,93,275,10,0
58,91,269,10,0
60,98,278,10,0
65,74,260,4,0
91,75,282,3,0
65,55,281,5,0
18,49,271,2,0
66,90,288,7,0
78,80,278,7,0
82,65,287,7,0
54,64,275,7,0
95,84,269,7,0
65,85,279,3,0
83,55,272,7,0
15,60,264,7,0
59,59,304,7,0
99,94,287,3,0
76,72,276,3,0
64,67,280,3,0
95,75,292,3,0
53,66,258,3,0
59,50,269,2,0
69,86,265,6,0
50,49,271,3,0
89,96,266,8,0
56,39,275,8,0
77,68,261,8,0
15,75,266,8,0
88,58,264,8,0
89,86,272,3,0
65,52,289,10,0
58,99,276,10,0
56,85,290,10,0
25,72,296,8,0
87,89,268,8,0
62,40,275,8,0
72,75,277,4,0
49,94,294,3,0
57,91,283,10,0
63,65,270,10,0
91,63,290,7,0
70,68,284,7,0
66,95,279,7,0
77,48,286,7,0
68,97,261,3,0
34,46,288,10,0
97,64,277,10,0
57,75,279,10,0
66,65,259,10,0
68,67,267,10,0
49,78,288,10,0
72,66,275,3,0
77,89,280,10,0
77,73,267,10,0
59,73,272,10,0
41,67,270,10,0
94,64,296,10,0
91,61,271,10,0
70,84,277,4,0
51,52,276,3,0
22,70,264,5,0
69,65,271,2,0
20,68,271,7,0
90,85,267,7,0
76,85,275,7,0
88,51,259,7,0
31,63,293,7,0
17,66,269,3,0
91,77,296,7,0
97,38,258,7,0
61,77,277,7,0
74,67,285,3,0
65,82,262,3,0
87,73,257,3,0
56,71,268,3,0
78,69,277,3,0
73,57,265,2,0
66,78,266,6,0
15,81,273,3,0
52,69,279,8,0
44,66,270,8,0
70,70,266,8,0
63,52,259,8,0
89,59,264,8,0
96,85,295,3,0
98,99,273,10,0
62,82,276,10,0
62,73,270,10,0
69,43,266,8,0
50,91,251,8,0
71,93,256,8,0
50,68,277,4,0
93,60,268,3,0
95,77,271,10,0
17,61,288,10,0
92,68,282,7,0
64,48,272,7,0
27,42,300,7,0
66,87,269,7,0
59,69,263,3,0
93,98,283,10,0
58,67,273,10,0
96,60,296,10,0
69,85,265,10,0
41,38,280,10,0
36,41,265,10,0
71,78,274,2,0
94,90,280,4,0
51,76,275,3,0
83,48,283,3,0
22,62,254,3,0
66,89,292,4,0
14,58,269,5,0
16,96,276,5,0
81,78,301,3,0
73,94,259,3,0
70,58,282,3,0
62,73,265,4,0
50,83,266,2,0
70,88,270,2,0
53,73,272,3,0
87,90,274,2,0
59,60,272,2,0
94,67,279,3,0
20,53,286,5,0
42,44,286,2,0
43,66,292,2,0
43,76,283,2,0
77,86,273,3,0
76,98,285,3,0
82,90,263,4,0
75,66,286,2,0
63,98,257,3,0
51,75,267,3,0
23,70,278,5,0
77,58,286,3,0
54,63,272,3,0
63,85,277,3,0
55,45,271,2,0
31,63,260,3,0
98,74,274,3,0
16,95,272,7,0
54,78,268,7,0
73,48,292,7,0
16,63,269,7,0
57,82,248,7,0
88,88,281,3,0
95,81,279,7,0
93,70,277,7,0
91,58,276,7,0
77,82,281,3,0
24,94,278,3,0
74,74,255,3,0
53,59,284,3,0
89,77,273,3,0
23,77,289,2,0
69,66,272,6,0
52,72,286,3,0
90,58,266,8,0
92,63,272,8,0
72,59,274,8,0
92,61,271,8,0
79,86,277,8,0
48,89,283,3,0
27,76,266,10,0
67,49,280,10,0
48,70,268,10,0
99,60,271,8,0
49,88,267,8,0
39,45,266,8,0
99,92,269,4,0
78,57,274,3,0
50,73,263,10,0
61,79,278,10,0
88,60,280,7,0
44,44,265,7,0
73,78,277,7,0
58,84,279,7,0
74,98,285,3,0
32,48,286,10,0
88,83,262,10,0
81,90,274,10,0
59,92,266,10,0
79,65,262,10,0
92,64,281,10,0
76,85,275,3,0
91,65,269,3,0
80,84,274,2,0
73,72,276,2,0
88,53,286,4,0
65,40,293,4,0
84,50,266,2,0
93,50,282,3,0
64,60,289,4,0
66,72,267,3,0
76,56,286,3,0
34,72,268,4,0
48,80,266,5,0
79,61,267,2,0
82,67,282,3,0
51,71,275,3,0
84,78,278,3,0
66,79,282,3,0
72,88,271,3,0
53,91,273,4,0
81,80,272,2,0
58,90,271,2,0
82,56,274,5,0
72,99,251,3,0
90,54,275,4,0
98,91,262,4,0
56,74,268,3,0
77,82,271,3,0
61,89,287,2,0
97,61,275,3,0
64,55,278,2,0
99,97,269,2,0
61,42,273,4,0
72,71,280,3,0
67,91,271,2,0
90,56,305,3,0
90,73,288,2,0
63,61,289,3,0
64,88,275,2,0
44,65,265,2,0
64,94,280,3,0
65,95,290,2,0
69,90,281,5,0
93,51,292,3,0
73,90,276,3,0
83,60,274,2,0
82,49,275,3,0
39,91,281,2,0
53,47,291,6,0
88,81,266,3,0
80,60,285,3,0
68,79,267,3,0
66,60,284,2,0
61,61,282,2,0
74,55,271,3,0
61,83,280,3,0
57,99,281,3,0
68,54,274,4,0
75,79,267,3,0
29,57,283,2,0
81,81,276,4,0
53,68,276,3,0
42,96,289,3,0
64,67,269,3,0
63,50,277,4,0
81,81,293,2,0
71,66,277,2,0
70,83,271,2,0
53,100,274,4,0
16,93,291,6,0
17,55,269,3,0
70,95,281,2,0
43,88,273,4,0
49,62,272,2,0
50,90,282,2,0
57,59,276,2,0
68,75,280,3,0
62,61,271,2,0
69,75,280,3,0
63,70,277,3,0
76,62,281,3,0
62,76,271,3,0
82,69,262,3,0
20,70,277,5,0
16,70,283,3,0
20,78,272,3,0
53,51,283,2,0
71,63,279,3,0
70,93,281,3,0
92,94,271,2,0
81,92,284,3,0
79,62,280,3,0
53,64,274,3,0
51,56,297,2,0
78,90,280,3,0
50,91,266,3,0
92,100,280,4,0
59,54,275,2,0
77,55,253,3,0
74,87,279,2,0
67,97,275,3,0
56,59,263,3,0
84,44,272,5,0
53,77,284,2,0
86,71,279,3,0
77,68,279,3,0
97,94,284,3,0
69,87,268,3,0
73,90,279,2,0
42,47,276,5,0
40,47,281,5,0
33,41,279,4,0
68,66,266,2,0
78,80,279,2,0
92,60,273,2,0
66,66,276,4,0
60,45,264,4,0
86,83,274,3,0
61,49,273,2,0
71,68,278,2,0
86,62,270,3,0
96,59,277,3,0
70,54,255,2,0
38,49,269,3,0
39,75,281,3,0
49,40,259,2,0
78,62,270,3,0
74,79,266,5,0
82,76,274,3,0
60,42,258,6,0
72,99,277,4,0
73,97,278,3,0
89,55,271,2,0
74,94,266,2,0
83,57,261,2,0
24,88,280,5,0
93,89,279,7,0
96,62,280,7,0
16,68,268,7,0
21,85,272,7,0
69,54,269,7,0
66,96,277,3,0
67,39,275,7,0
85,58,299,7,0
37,92,277,7,0
64,64,276,3,0
91,82,269,3,0
96,68,264,3,0
74,70,276,3,0
94,99,278,3,0
37,72,285,2,0
92,85,275,6,0
86,72,265,3,0
66,49,285,8,0
19,61,277,8,0
65,61,270,8,0
92,44,277,8,0
83,80,291,8,0
94,82,276,3,0
42,69,277,2,0
78,53,275,3,0
58,76,270,5,0
50,64,277,8,0
82,76,268,8,0
97,92,292,8,0
80,93,272,4,0
82,84,262,3,0
95,99,268,4,0
88,51,287,4,0
50,86,265,7,0
53,80,276,7,0
82,74,280,7,0
15,74,294,7,0
92,70,266,3,0
53,74,271,10,0
58,100,284,10,0
88,74,277,10,0
85,72,276,10,0
99,68,272,10,0
94,73,289,10,0
63,94,281,3,0
85,90,272,3,0
95,66,265,3,0
71,66,288,4,0
49,88,270,3,0
71,69,282,4,0
52,62,289,2,0
48,72,285,4,0
82,79,285,3,0
83,76,281,7,0
85,87,284,7,0
57,64,258,7,0
16,63,277,7,0
85,64,268,7,0
82,67,272,3,0
90,89,267,7,0
92,64,256,7,0
90,48,269,7,0
82,80,280,3,0
84,81,277,3,0
92,65,285,3,0
82,82,259,3,0
80,80,285,3,0
60,85,269,2,0
14,38,281,6,0
85,89,280,3,0
55,81,277,8,0
49,71,275,8,0
82,58,264,8,0
59,77,275,8,0
90,82,280,8,0
62,72,265,3,0
61,68,283,2,0
52,55,276,3,0
79,87,288,5,0
49,89,263,8,0
73,67,280,8,0
67,49,290,8,0
52,61,271,4,0
72,64,284,3,0
48,50,284,4,0
19,79,291,4,0
49,49,270,7,0
90,76,280,7,0
49,49,262,7,0
60,53,273,7,0
62,85,281,3,0
64,50,276,10,0
22,94,290,10,0
90,55,289,10,0
74,95,276,10,0
85,54,275,10,0
33,65,260,10,0
50,73,282,3,0
38,53,270,3,0
80,86,284,6,0
11,88,281,4,0
72,87,272,5,0
37,52,267,3,0
41,50,268,3,0
10,77,289,4,0
92,85,280,5,0
89,100,274,5,0
42,53,271,3,0
45,54,280,3,0
11,81,269,4,0
84,92,262,5,0
41,55,258,3,0
36,56,270,3,0
38,54,273,3,0
45,47,292,3,0
78,99,264,6,0
45,51,296,3,0
76,89,272,5,0
11,83,277,4,0
38,55,261,3,0
9,95,272,4,0
46,57,269,3,0
40,53,279,3,0
89,92,275,5,0
82,87,283,5,0
40,49,273,3,0
41,46,269,3,0
38,50,255,3,0
9,62,246,4,0
45,57,276,3,0
40,51,268,3,0
45,55,282,3,0
84,87,282,6,0
10,94,275,4,0
38,46,276,3,0
45,50,279,3,0
11,89,271,4,0
41,54,274,3,0
87,88,277,5,0
45,48,271,3,0
40,46,277,3,0
10,80,278,4,0
9,89,281,4,0
84,74,281,4,0
40,55,280,3,0
57,70,257,6,0
40,54,261,3,0
43,47,263,3,0
13,78,270,2,0
44,55,278,3,0
38,55,266,3,0
39,54,275,3,0
10,92,274,4,0
37,46,275,3,0
11,94,261,4,0
10,81,281,4,0
38,54,264,3,0
85,100,268,5,0
85,91,263,5,0
11,93,267,4,0
10,95,275,5,0
36,56,282,3,0
11,94,260,4,0
81,70,265,4,0
43,54,259,3,0
90,98,276,6,0
76,86,284,5,0
43,50,265,3,0
74,99,288,3,0
9,77,274,4,0
45,49,290,3,0
9,87,285,4,0
11,97,287,4,0
11,79,277,4,0
10,83,285,4,0
40,54,264,3,0
43,56,281,3,0
39,56,254,3,0
45,54,276,3,0
38,49,286,3,0
79,59,296,3,0
84,85,269,6,0
11,77,261,4,0
11,87,262,4,0
17,84,272,3,0
44,45,248,3,0
37,57,264,3,0
10,79,259,4,0
40,50,290,3,0
89,100,266,5,0
42,48,280,3,0
46,55,265,3,0
9,83,262,4,0
37,51,282,3,0
10,77,277,4,0
10,84,284,4,0
11,97,268,4,0
90,100,273,6,0
38,52,281,3,0
36,52,299,3,0
42,46,281,3,0
9,94,279,4,0
43,52,281,3,0
24,46,270,5,0
91,100,271,5,0
44,50,270,3,0
71,87,269,4,0
40,49,294,3,0
43,47,265,3,0
9,85,291,4,0
43,52,271,3,0
90,96,298,5,0
84,100,272,5,0
37,48,284,3,0
86,68,286,2,0
11,84,276,4,0
37,57,280,3,0
40,46,268,3,0
14,62,268,4,0
40,46,268,3,0
75,100,273,6,0
11,84,269,5,0
46,49,269,3,0
11,92,285,4,0
38,49,279,3,0
70,89,268,5,0
9,82,272,4,0
37,45,268,3,0
10,83,290,4,0
38,57,290,3,0
90,100,291,5,0
44,51,270,3,0
36,50,285,3,0
31,84,265,5,0
10,84,273,4,0
42,48,292,3,0
74,100,276,5,0
73,87,280,5,0
9,96,276,4,0
45,53,275,3,0
11,80,285,4,0
37,47,267,3,0
84,99,276,5,0
41,46,281,3,0
76,92,274,5,0
11,87,277,4,0
84,88,274,5,0
39,50,266,3,0
11,91,262,4,0
45,56,294,3,0
37,52,281,3,0
40,52,263,3,0
39,48,278,3,0
11,80,267,4,0
83,100,280,5,0
11,92,273,4,0
39,50,267,3,0
45,45,273,3,0
10,95,294,4,0
90,98,264,6,0
45,51,268,3,0
79,89,286,5,0
90,99,278,5,0
11,84,272,4,0
43,55,274,3,0
31,54,281,5,0
32,50,271,5,0
45,57,280,3,0
81,99,280,5,0
41,46,289,3,0
11,78,294,4,0
10,88,260,4,0
70,53,273,4,0
54,74,259,2,0
41,48,283,3,0
38,50,262,3,0
37,51,288,3,0
11,85,282,5,0
40,47,285,3,0
10,84,256,4,0
89,99,263,5,0
11,80,278,4,0
36,55,253,3,0
40,46,270,3,0
9,85,285,4,0
40,46,294,3,0
37,55,267,3,0
44,51,286,3,0
9,80,269,5,0
92,87,268,6,0
74,91,279,5,0
9,82,265,4,0
89,95,277,5,0
9,80,269,4,0
27,54,287,3,0
10,91,281,4,0
10,89,282,4,0
77,94,282,6,0
90,82,288,5,0
39,50,286,3,0
76,100,280,5,0
10,93,281,4,0
87,90,284,6,0
38,50,268,3,0
77,99,268,5,0
78,87,256,5,0
44,50,273,3,0
38,52,280,3,0
43,46,277,3,0
39,50,276,3,0
88,100,280,5,0
45,46,286,3,0
40,53,276,3,0
36,51,267,3,0
36,48,276,3,0
90,98,277,5,0
43,53,285,3,0
89,87,269,5,0
10,84,264,4,0
37,50,282,3,0
37,51,263,3,0
87,90,288,5,0
40,56,280,3,0
90,97,281,5,0
37,46,286,3,0
44,54,270,3,0
85,95,289,5,0
78,98,264,6,0
42,47,277,3,0
92,99,294,6,0
11,83,277,4,0
42,56,272,3,0
48,57,274,4,0
83,85,287,5,0
40,53,269,3,0
43,45,287,3,0
43,53,267,3,0
10,97,282,4,0
10,87,259,4,0
37,46,282,3,0
38,53,263,3,0
40,50,291,3,0
89,86,284,5,0
45,46,273,3,0
37,48,268,3,0
46,49,285,3,0
87,91,288,5,0
11,84,284,4,0
79,87,274,5,0
79,92,268,6,0
19,59,284,3,0
87,98,277,5,0
60,92,283,5,0
44,45,274,3,0
11,81,270,4,0
42,54,280,3,0
88,88,278,5,0
11,84,282,4,0
46,46,257,3,0
82,97,257,5,0
44,56,287,3,0
11,78,260,4,0
42,50,278,3,0
84,93,284,5,0
11,95,279,4,0
45,53,270,3,0
38,56,305,3,0
38,86,286,6,0
44,51,281,3,0
